1163284438021587044, augustry7, 1d10 (4)
1092245350099718146, beachloop, 3d8 (5, 8, 2)
1092245288900636813, beachloop, 2d20 (19, 19)
1092245136215396412, georgie0, 2d6 (3, 6)
1092245090514260030, georgie0, 2d20 (12, 2)
1092245056926253086, georgie0, 2d6 (3, 5)
1092244974575292516, georgie0, 2d20 (8, 20)
1092244619632332840, georgie0, 2d20 (13, 5)
1092244538069897288, waste_material, 1d4 (4)
1092244342078455890, quinjara, 2d8 (1, 1)
1092244265939243040, quinjara, 1d20 (17)
1092244234356146206, quinjara, 1d20 (2)
1092243764682170368, quinjara, 1d20 (16)
1092243750362828840, georgie0, 1d20 (7)
1092243716246343702, beachloop, 1d20 (9)
1092242143969546282, beachloop, 1d20 (10)
1092241104000258229, beachloop, 1d8 (6)
1092240639510450306, quinjara, 3d8 (7, 4, 1)
1092240599756836884, quinjara, 1d20 (15)
1092240574465187942, quinjara, 1d20 (20)
1092240464075292683, georgie0, 1d6 (5)
1092240393401270312, georgie0, 2d6 (1, 4)
1092240345649123358, georgie0, 1d26 (20)
1092240279228137512, georgie0, 2d20 (2, 11)
1092240000814415873, quinjara, 3d8 (1, 2, 4)
1092239968853827616, quinjara, 1d20 (9)
1092239908153851925, quinjara, 1d20 (8)
1092239732899053699, georgie0, 1d6 (1)
1092239270095360130, georgie0, 1d8 (3)
1092238582527299716, quinjara, 1d20 (2)
1092238581998817321, georgie0, 1d20 (7)
1092238569634009158, beachloop, 1d20 (19)
1092238394983207064, beachloop, 2d20 (6, 17)
1092238152271413379, beachloop, 1d20 (7)
1092235632262262864, beachloop, 1d20 (11)
1092235103033368626, georgie0, 1d12 (3)
1092235079893397655, beachloop, 4d8 (8, 3, 5, 6)
1092235037870669898, georgie0, 1d12 (1)
1092234987832623154, georgie0, 3d12 (11, 5, 3)
1092234877992185957, georgie0, 4d4 (4, 4, 1, 1)
1092231623384240309, beachloop, 1d20 (18)
1092231201315635270, beachloop, 1d20 (17)
1092231135297273876, beachloop, 2d8 (5, 5)
1092231091462619206, beachloop, 1d20 (18)
1092231006171430913, beachloop, 1d8 (8)
1092230969186074625, beachloop, 1d20 (16)
1092230739191402607, georgie0, 1d6 (1)
1092230548279279748, georgie0, 2d6 (6, 2)
1092230514502549514, georgie0, 1d20 (12)
1092230425361002587, georgie0, 2d6 (3, 4)
1092230364342267995, georgie0, 2d20 (7, 3)
1092230201313861762, quinjara, 1d8 (4)
1092228662193029251, beachloop, 3d8 (3, 1, 3)
1092228621214687293, beachloop, 2d20 (8, 10)
1092228405753299044, georgie0, 1d6 (4)
1092228271451684904, georgie0, 2d6 (1, 5)
1092228218179821728, georgie0, 2d20 (15, 5)
1092228167575556238, georgie0, 2d6 (4, 4)
1092228077372833802, georgie0, 2d20 (12, 8)
1092227871654805627, quinjara, 3d8 (2, 3, 7)
1092227817384710275, quinjara, 1d20 (12)
1092227791090614364, quinjara, 1d20 (12)
1092226700529639514, beachloop, 2d8 (4, 7)
1092226635274653718, beachloop, 2d20 (12, 5)
1092226464394518538, quinjara, 1d8 (1)
1092226414788489346, quinjara, 2d8 (7, 4)
1092226375525613648, quinjara, 3d8 (7, 8, 2)
1092226303299686550, quinjara, 1d20 (20)
1092226236668989460, quinjara, 1d20 (7)
1092226094654034000, georgie0, 1d6 (6)
1092225914466734172, georgie0, 2d6 (6, 3)
1092225868748820644, georgie0, 2d20 (17, 17)
1092225816320016405, georgie0, 2d20 (5, 3)
1092224712211447930, beachloop, 2d8 (1, 3)
1092224612110176276, beachloop, 2d20 (1, 14)
1092224395898015754, quinjara, 1d8 (1)
1092224362372939867, quinjara, 1d8 (8)
1092224337790128208, quinjara, 1d20 (10)
1092224309130444811, quinjara, 1d20 (6)
1092224072789794836, georgie0, 1d6 (2)
1092224031949852752, georgie0, 1d20 (17)
1092222678972252180, beachloop, 1d8 (3)
1092222530460340324, beachloop, 1d8 (1)
1092222481634431077, beachloop, 1d20 (19)
1092222446976893048, beachloop, 1d20 (3)
1092222132408291330, quinjara, 1d8 (4)
1092222101424963625, quinjara, 1d8 (8)
1092222053375029288, quinjara, 1d20 (14)
1092222005811626225, quinjara, 1d20 (2)
1092221822952554559, georgie0, 1d6 (5)
1092221592089657455, georgie0, 2d6 (4, 4)
1092221539551809546, georgie0, 1d20 (17)
1092221372207472711, georgie0, 2d6 (1, 6)
1092221132163264532, georgie0, 2d20 (5, 15)
1092221101830045867, georgie0, 2d20 (20, 19)
1092220663651110963, georgie0, 1d8 (3)
1092218671029559376, quinjara, 1d20 (3)
1092218655225434262, georgie0, 1d20 (8)
1092218600154214521, beachloop, 1d20 (2)
1092218361317953606, beachloop, 1d20 (3)
1092216354460934145, quinjara, 1d8 (2)
1092216318268284948, quinjara, 1d8 (8)
1092216117528887447, quinjara, 1d20 (17)
1092215444817064037, beachloop, 1d20 (5)
1092214434887368714, quinjara, 1d20 (5)
1092212770025521314, beachloop, 1d20 (9)
1092212507940229130, beachloop, 1d20 (4)
1092212183129133057, quinjara, 1d2 (1)
1092211977855713330, beachloop, 2d20 (1, 4)
1089747420285501500, backslashes, 1d20 (13)
1089746941686063125, backslashes, 1d20 (8)
1089746747816947722, georgie0, 1d20 (11)
1089746442886848552, bigboy1234, 1d20 (12)
1089746063457534003, bigboy1234, 1d20 (20)
1089745631729438781, beachloop, 1d20 (3)
1089745001572991158, georgie0, 1d20 (4)
1089744829333913671, georgie0, 1d20 (18)
1089744175651618816, bigboy1234, 2d20 (20, 10)
1089742887018840084, augustry7, 1d20 (2)
1089742511632810105, beachloop, 1d8 (4)|5d6 (6, 1, 2, 6, 3)
1089742477763821629, beachloop, 2d20 (10, 9)
1089742370909724793, quinjara, 2d8 (7, 6)
1089742336709365913, quinjara, 2d20 (2, 13)
1089742286717460520, quinjara, 2d20 (14, 16)
1089742071889399808, quinjara, 2d20 (1, 6)
1089742007959814254, quinjara, 1d20 (1)
1089741970848616480, quinjara, 1d20 (4)
1089741592119742555, backslashes, 1d4 (2)
1089740536744787989, bigboy1234, 2d20 (4, 4)
1089740344880549918, bigboy1234, 2d8 (4, 8)
1089740317009383534, bigboy1234, 2d20 (14, 13)
1089739963920302140, augustry7, 1d20 (4)
1089739490374979655, beachloop, 1d20 (2)
1089739312448417854, beachloop, 1d8 (5)|5d6 (5, 2, 2, 3, 2)
1089739274833895494, beachloop, 2d20 (18, 4)
1089739148589531136, quinjara, 1d20 (13)
1089739064753803325, quinjara, 1d20 (7)
1089739010894733432, quinjara, 1d20 (5)
1089738004358254714, quinjara, 1d20 (1)
1089737916055556227, bigboy1234, 1d6 (2)
1089736847871189022, bigboy1234, 1d6 (1)
1089736576797524008, bigboy1234, 3d8 (5, 7, 5)
1089735628234686624, augustry7, 1d20 (17)
1089735006324281445, beachloop, 7d6 (5, 3, 6, 1, 5, 3, 4)
1089734895280066661, beachloop, 2d20 (12, 9)
1089734759413989486, beachloop, 2d20 (3, 2)
1089734590530334790, quinjara, 1d8 (5)
1089734519172648980, quinjara, 3d20 (6, 17, 11)
1089734313496559616, quinjara, 1d8 (7)
1089734271436075120, quinjara, 1d20 (8)
1089734211595931669, backslashes, 2d20 (3, 6)
1089733809362190447, backslashes, 1d20 (19)
1089733340489322587, georgie0, 1d20 (7)
1089733170863296642, beachloop, 1d20 (12)
1089732821293219921, beachloop, 1d20 (10)
1089732433924079616, quinjara, 1d20 (20)
1089732410633109534, augustry7, 1d20 (16)
1089732360678940684, bigboy1234, 1d20 (9)
1089732015630336070, quinjara, 1d8 (4)
1089731950312427550, quinjara, 1d20 (12)
1089731729645903902, quinjara, 1d8 (6)
1089731685228228690, quinjara, 1d20 (20)
1089731539752976435, quinjara, 1d8 (6)
1089731425332371628, quinjara, 1d20 (19)
1089730686694465536, georgie0, 1d20 (14)
1089729648344178698, bigboy1234, 1d6 (6)
1089729461005586462, bigboy1234, 3d8 (4, 3, 6)
1089726486275162192, bigboy1234, 1d20 (16)
1089723051777720390, georgie0, 1d20 (16)
1089723050771099708, bigboy1234, 1d20 (18)
1089722871334584341, augustry7, 1d8 (3)|2d6 (1, 6)
1089722752128266291, augustry7, 2d20 (17, 14)
1089722358480244816, beachloop, 2d20 (20, 15)
1089721739862360115, backslashes, 1d20 (14)
1089721087048306728, beachloop, 1d20 (7)
1089720555353161799, beachloop, 2d20 (6, 1)
1089719461113765909, quinjara, 1d8 (4)
1089719415974662174, quinjara, 1d8 (2)
1089719362300149781, quinjara, 1d20 (20)
1089719307241541653, quinjara, 1d20 (15)
1089718531383365733, beachloop, 1d20 (11)
1089718325011034232, beachloop, 1d20 (3)
1089717935821557864, quinjara, 1d10 (6)
1089717503279771739, backslashes, 1d20 (4)
1089716323384315956, quinjara, 1d8 (8)
1089716193943879682, quinjara, 1d20 (6)
1089715916771708948, quinjara, 1d10 (5)
1089714559465562173, beachloop, 1d20 (7)|1d4 (1)
1089712082477396060, quinjara, 1d20 (17)
1089711633280008302, quinjara, 1d25 (13)
1089709530708983890, augustry7, 1d20 (8)
1089708202670698567, backslashes, 1d6 (2)
1089708145351344249, beachloop, 1d20 (3)
1089706446083600484, beachloop, 1d20 (19)
1089704685545459732, beachloop, 1d20 (10)
1079584536465244210, augustry7, 1d20 (17)
1079584511957938228, georgie0, 1d20 (12)
1079584483591860374, beachloop, 1d20 (18)
1079582566090297384, beachloop, 1d20 (7)
1079581583608139899, beachloop, 1d20 (13)
1079579919098585159, beachloop, 1d20 (19)
1079579860290244639, beachloop, 1d20 (11)
1079576679992799313, beachloop, 1d20 (17)
1079574985326211274, quinjara, 1d31 (23)
1079572633227640873, augustry7, 1d20 (19)
1079569601345626133, beachloop, 1d20 (9)
1079565875037868082, beachloop, 1d20 (19)
1079563217312940042, bigboy1234, 1d20 (10)
1079562130971435029, backslashes, 1d20 (10)
1079550691590279169, bigboy1234, 2d20 (16, 18)
1079548299314483260, georgie0, 1d20 (6)
1077069688661614763, bigboy1234, 1d4 (1)
1077069669908873427, bigboy1234, 1d20 (4)
1077061984211705926, quinjara, 2d10 (3, 6)
1077061817672675378, waste_material, 2d10 (10, 1)
1077061802304737330, waste_material, 2d10 (3, 6)
1077061787612094524, waste_material, 2d10 (2, 5)
1077061670498738247, waste_material, 2d10 (2, 6)
1077061594464399370, waste_material, 2d10 (2, 3)
1077061562856120320, waste_material, 2d10 (6, 6)
1077061454437568552, quinjara, 2d10 (9, 7)
1077059993846693969, beachloop, 1d20 (10)
1077059079178035240, augustry7, 1d20 (9)
1077056533386502174, georgie0, 2d10 (10, 3)
1077056381636595803, waste_material, 2d10 (1, 9)
1077056110776811630, bigboy1234, 2d10 (7, 7)
1077055984230477855, bigboy1234, 2d10 (3, 8)
1077055889904762951, waste_material, 2d10 (4, 5)
1077055877506412625, georgie0, 2d10 (1, 8)
1077055849429733396, quinjara, 2d10 (10, 10)
1077055617975472158, bigboy1234, 2d10 (1, 1)
1077055594629972088, beachloop, 2d10 (5, 10)
1077050085512327258, beachloop, 1d20 (9)
1077049156738236416, bigboy1234, 1d20 (14)
1077046351147315310, beachloop, 1d20 (6)
1077039068996698112, bigboy1234, 1d20 (17)|1d4 (1)
1077037243400736768, augustry7, 1d10 (3)
1077037017575202866, augustry7, 6d10 (1, 5, 6, 8, 4, 9)
1077036932414058586, beachloop, 6d8 (5, 3, 8, 7, 6, 8)
1077030306332282931, backslashes, 1d20 (1)
1077029788352532541, backslashes, 1d20 (18)
1077028350826131506, backslashes, 1d10 (9)
1077028340763988058, beachloop, 2d20 (1, 19)|1d4 (2)
1077027881156362330, beachloop, 2d20 (14, 6)|1d4 (4)
1077027165511634985, bigboy1234, 2d4 (2, 4)
1071979125159497799, augustry7, 1d8 (8)|2d6 (5, 4)
1071979065134817350, augustry7, 2d20 (14, 9)
1071979049204863026, augustry7, 2d20 (1, 18)
1071979035070050355, augustry7, 2d20 (8, 8)
1071978953859924018, augustry7, 1d8 (5)|2d6 (2, 5)
1071978858137526283, augustry7, 1d8 (7)|2d6 (3, 5)
1071978803326353490, augustry7, 2d20 (4, 15)
1071978789673897984, augustry7, 2d20 (2, 2)
1071978679355314176, augustry7, 2d20 (8, 6)
1071978291789037648, georgie0, 6d10 (4, 2, 10, 1, 4, 10)
1071978218736861255, georgie0, 1d20 (19)
1071978187770306620, georgie0, 1d20 (14)
1071978046111895572, backslashes, 1d4 (3)
1071977776963391548, bigboy1234, 1d20 (8)
1071977764464369725, bigboy1234, 1d20 (9)
1071977510931275920, augustry7, 1d20 (7)
1071976770284310639, georgie0, 3d10 (9, 10, 7)
1071976720174956644, georgie0, 3d20 (6, 9, 20)
1071976677086875719, georgie0, 3d20 (16, 11, 15)
1071976557775683704, backslashes, 1d4 (2)
1071976166501650432, bigboy1234, 1d20 (19)
1071976015095677028, bigboy1234, 1d20 (11)
1071975851173875822, bigboy1234, 1d20 (5)
1071975826670768161, bigboy1234, 1d20 (3)
1071975196812115978, georgie0, 3d20 (1, 18, 6)
1071975154286080041, georgie0, 3d20 (19, 14, 1)
1071974953508941844, backslashes, 1d20 (4)
1071974106653798410, bigboy1234, 1d20 (5)
1071974083132141689, bigboy1234, 2d8 (3, 6)
1071974057077121105, bigboy1234, 1d20 (12)
1071973902139535370, quinjara, 1d20 (15)
1071973208531669064, beachloop, 1d20 (2)
1071973063744294972, bigboy1234, 1d20 (10)
1071972944013701151, bigboy1234, 1d20 (13)
1071972878536409248, quinjara, 1d20 (4)
1071972456396492860, georgie0, 3d20 (16, 11, 6)
1071972404248723527, georgie0, 3d20 (8, 16, 14)
1071970741165248542, beachloop, 1d20 (15)
1071970534750953582, georgie0, 1d20 (1)
1071970034198511698, bigboy1234, 1d20 (6)
1071970007661170719, bigboy1234, 2d8 (1, 1)
1071969955936993280, bigboy1234, 1d20 (19)
1071969049292058767, quinjara, 2d8 (5, 6)
1071969011044196463, quinjara, 1d20 (7)
1071968994535424050, quinjara, 1d20 (18)
1071968978118914098, quinjara, 1d20 (18)
1071968952080666664, quinjara, 1d20 (5)
1071968533203931156, augustry7, 1d10 (6)
1071968251401220187, augustry7, 3d20 (9, 11, 9)
1071968241288740914, augustry7, 3d20 (13, 14, 1)
1071968220006858763, augustry7, 3d20 (16, 6, 13)
1071967497881927740, beachloop, 1d8 (3)|5d6 (1, 3, 3, 2, 5)
1071967450893123695, georgie0, 3d10 (4, 3, 7)
1071967375584407642, georgie0, 2d20 (19, 16)
1071967354977796196, quinjara, 1d20 (1)
1071967333440036895, beachloop, 2d20 (16, 18)
1071967321733734513, quinjara, 1d20 (7)
1071966928551280832, quinjara, 1d20 (6)
1071966683117391962, beachloop, 1d20 (12)
1071966255738785933, georgie0, 3d10 (5, 4, 10)
1071966190609649754, georgie0, 1d20 (5)
1071966131348316300, georgie0, 1d20 (14)
1071965194365972642, backslashes, 1d4 (3)
1071964682707030139, bigboy1234, 4d12 (8, 7, 1, 6)
1071964249448009758, quinjara, 1d8 (2)
1071964052047274024, quinjara, 2d8 (7, 1)
1071963898690949170, quinjara, 1d20 (14)
1071963880579936357, quinjara, 1d20 (5)
1071963860363391097, quinjara, 1d20 (20)
1071963843405824110, quinjara, 1d20 (16)
1071963447039901748, augustry7, 3d20 (14, 12, 6)
1071963401552679037, augustry7, 3d20 (11, 2, 11)
1071963213031297054, augustry7, 3d20 (14, 10, 2)
1071962528831250524, beachloop, 5d6 (5, 4, 3, 4, 5)|1d8 (7)
1071962482521935943, beachloop, 2d20 (11, 12)
1071962152665104384, georgie0, 0d6 (3, 5, 4, 4, 2, 3, 5, 4, 1, 2)
1071961783855747102, beachloop, 1d20 (3)
1071961277062205500, augustry7, 1d20 (3)
1071961090906406922, augustry7, 1d20 (12)
1071959494264893490, bigboy1234, 2d20 (7, 1)|1d4 (2)
1071959406629113976, quinjara, 1d20 (5)
1071959253369225308, bigboy1234, 1d20 (6)
1071959252480032858, backslashes, 2d20 (13, 20)
1071959196674826300, georgie0, 1d20 (16)
1071959193420058654, augustry7, 1d20 (11)
1071959182556798997, beachloop, 1d20 (9)
1071958505751322704, beachloop, 1d6 (2)
1071956547019747388, augustry7, 1d20 (18)
1071956428232867891, georgie0, 1d20 (15)
1071956401473200129, bigboy1234, 1d20 (10)|1d4 (4)
1071943715066757192, augustry7, 1d20 (10)|1d4 (4)
1069843456974917754, beachloop, 2d20 (16, 3)
1069842250349170780, beachloop, 2d20 (9, 15)
1069831960249241680, bigboy1234, 1d20 (16)|1d4 (2)
1069830169738612746, bigboy1234, 2d4 (1, 3)
1069829674840100955, bigboy1234, 1d20 (2)
1069829252230418563, augustry7, 1d20 (1)
1069828706991870032, bigboy1234, 1d20 (20)|1d4 (2)
1069828542440935444, georgie0, 2d4 (1, 2)
1069828386412838942, bigboy1234, 1d20 (10)
1069827436482678795, bigboy1234, 1d20 (3)
1069826610091536394, bigboy1234, 1d20 (4)
1069825025793859594, georgie0, 1d100 (4)
1069824914799997009, bigboy1234, 2d4 (1, 4)
1069824665079525427, georgie0, 1d20 (12)
1069824247863705620, georgie0, 2d8 (8, 3)|1d6 (6)
1069824194298257429, georgie0, 1d20 (14)
1069823829272170606, augustry7, 1d20 (16)
1069823640251674705, augustry7, 1d100 (80)
1069823355924000778, georgie0, 1d100 (44)
1069823289754664972, georgie0, 1d10 (5)
1069822444619169853, georgie0, 1d100 (14)
1069822425694478356, beachloop, 1d100 (33)
1069822419348500511, bigboy1234, 1d101 (16)
1069821321401352223, bigboy1234, 2d20 (5, 16)
1069821188756476004, georgie0, 1d20 (15)
1069818684685684786, beachloop, 1d100 (11)
1069818669384876052, beachloop, 1d10 (1)
1069817458938085426, bigboy1234, 1d100 (35)
1069817418651807774, bigboy1234, 1d10 (2)
1069816259941761084, beachloop, 1d20 (14)
1069816219756138506, beachloop, 1d20 (13)
1069815720902410321, bigboy1234, 1d100 (95)
1069815671694827611, beachloop, 1d100 (64)
1069814617032904744, georgie0, 1d10 (7)
1069814500502552588, georgie0, 1d100 (19)
1069813340924293120, beachloop, 1d20 (7)
1069813301795635243, georgie0, 1d20 (20)
1069812231920955473, waste_material, 3d10 (3, 9, 1)
1069812199058587728, beachloop, 3d10 (1, 10, 7)
1069811699378552923, beachloop, 2d20 (8, 1)|1d4 (2)
1069811345744199791, beachloop, 1d40 (22)
1069811212533125151, waste_material, 1d100 (62)
1069811008090148985, beachloop, 2d20 (7, 9)|1d4 (1)
1069810655231758337, augustry7, 1d100 (63)
1069809982696075315, georgie0, 1d100 (3)
1069809745688531081, bigboy1234, 1d6 (6)
1069809684439105576, bigboy1234, 1d100 (25)
1069809574254747678, beachloop, 1d20 (15)
1069809369472040970, beachloop, 1d100 (80)
1069808944006053984, beachloop, 1d20 (13)|1d4 (2)
1069808512051462236, beachloop, 1d4 (3)
1069808482620022824, beachloop, 1d20 (4)
1069808267456426055, bigboy1234, 1d20 (18)|1d4 (3)
1069806827614777394, bigboy1234, 1d20 (4)
1069806449171107880, beachloop, 1d20 (16)
1069805786408177676, bigboy1234, 1d4 (4)
1069805756922220575, bigboy1234, 2d20 (4, 6)
1067306226368651345, backslashes, 1d20 (13)
1067306213295009902, augustry7, 1d20 (2)
1067306183456718898, georgie0, 1d20 (15)
1067306156252483614, quinjara, 1d20 (14)
1067305848738680903, georgie0, 1d10 (10)
1067305042664759337, augustry7, 1d20 (5)
1067304962792640583, augustry7, 1d20 (2)
1067304943830179950, bigboy1234, 1d20 (18)
1067304923684950037, quinjara, 1d20 (7)
1067304809683755059, beachloop, 1d20 (13)
1067304497837248542, beachloop, 2d20 (7, 4)
1067304216428810250, bigboy1234, 1d20 (8)|1d4 (1)
1067303080074428456, bigboy1234, 3d10 (4, 2, 5)
1067302908258951248, bigboy1234, 3d10 (9, 5, 5)
1067302537205645342, bigboy1234, 3d10 (6, 3, 9)
1067298865302216734, beachloop, 1d20 (1)|1d4 (4)
1067298572657233990, bigboy1234, 1d20 (3)
1067298368403034122, bigboy1234, 3d6 (2, 5, 1)
1067298319719731220, bigboy1234, 1d20 (20)
1067297815367266374, bigboy1234, 2d20 (1, 3)|1d4 (4)
1067297615080861727, bigboy1234, 1d20 (17)
1067296781441957959, bigboy1234, 1d20 (8)|1d4 (1)
1067289887038001212, beachloop, 1d20 (17)|1d4 (1)
1067287621883154563, beachloop, 2d20 (7, 15)|1d4 (2)
1067287274628337674, bigboy1234, 2d20 (15, 15)|1d4 (3)
1067286257077588079, bigboy1234, 2d20 (8, 9)|1d4 (3)
1067281706597498880, beachloop, 1d20 (10)
1067278477214097408, backslashes, 1d20 (15)|1d4 (1)
1067276953708662844, georgie0, 1d20 (18)|1d4 (3)
1067275630166683780, bigboy1234, 5d4 (4, 1, 1, 1, 2)
1067274899036573736, backslashes, 1d4 (1)
1067274872813789184, backslashes, 1d20 (14)
1067274309485219850, bigboy1234, 1d20 (6)|1d4 (2)
1067272636457033809, backslashes, 1d4 (1)
1067272623354032168, backslashes, 2d20 (16, 6)
1067269698875576432, augustry7, 1d20 (5)
1067269441915727892, bigboy1234, 3d4 (4, 2, 4)
1067269419094523914, bigboy1234, 2d4 (4, 3)
1064771400197484604, backslashes, 1d4 (4)
1064770633180909620, augustry7, 1d8 (7)|2d6 (5, 1)
1064770618513432617, augustry7, 1d8 (8)|2d6 (3, 4)
1064770581079277618, augustry7, 1d8 (4)|2d6 (4, 3)
1064770536867110972, augustry7, 2d20 (8, 17)
1064770527627055256, augustry7, 2d20 (6, 14)
1064770518479282257, augustry7, 2d20 (17, 17)
1064770083982954507, quinjara, 1d20 (1)
1064769763437453382, quinjara, 1d8 (6)
1064769726217195530, quinjara, 1d8 (1)
1064769680058888223, quinjara, 1d20 (5)
1064769528225071224, quinjara, 1d20 (15)
1064769481936748644, quinjara, 1d20 (8)
1064769477364953128, quinjara, 1d20 (17)
1064766859032940584, backslashes, 9d6 (3, 5, 4, 3, 6, 6, 6, 3, 4)
1064763575316525117, augustry7, 1d8 (4)|2d6 (3, 3)
1064763421121323118, augustry7, 1d8 (8)|2d6 (2, 5)
1064763367111282768, augustry7, 1d20 (19)
1064763357535666226, augustry7, 1d20 (16)
1064763042329530388, augustry7, 1d6 (1)
1064762911152689152, augustry7, 1d20 (4)
1064760201011548190, quinjara, 1d20 (7)
1064760027459625041, quinjara, 1d20 (6)
1064758485541203978, beachloop, 9d6 (6, 6, 2, 6, 6, 3, 3, 2, 2)
1064758446915858522, beachloop, 2d20 (12, 8)
1064758181986848769, quinjara, 1d20 (13)
1064757436797440000, backslashes, 2d6 (1, 6, 3, 1, 2, 6, 1, 1, 1, 2, 1, 1)
1064756222454157363, augustry7, 1d8 (4)|2d6 (4, 4)
1064756204942934098, augustry7, 1d20 (15)
1064756152807723089, augustry7, 1d8 (7)|2d6 (1, 5)
1064756102773882887, augustry7, 1d20 (14)
1064755822992826440, augustry7, 1d20 (20)
1064754763436134430, quinjara, 1d8 (1)
1064754723024019506, quinjara, 1d20 (14)
1064754036336754718, quinjara, 1d8 (6)
1064753851707707482, quinjara, 1d20 (16)
1064752764141457429, augustry7, 1d8 (7)|2d6 (1, 5)
1064752693727461476, augustry7, 2d20 (16, 14)
1064752235357147178, beachloop, 1d20 (5)
1064751043512111135, beachloop, 2d20 (4, 3)
1064750986884825210, bigboy1234, 2d4 (4, 2)
1064750652846243900, beachloop, 1d20 (1)
1064750336125964388, beachloop, 1d20 (12)
1064748933475209216, backslashes, 1d20 (8)
1064748347019235468, augustry7, 2d20 (5, 3)
1064748342162235412, augustry7, 2d20 (2, 1)
1064748337707892776, augustry7, 2d20 (4, 8)
1064747485630844939, backslashes, 1d20 (7)
1064747476759875625, beachloop, 1d20 (4)
1064747294437679166, bigboy1234, 1d20 (7)
1064746410681057312, bigboy1234, 1d20 (19)
1064745848669470820, beachloop, 4d8 (6, 8, 6, 8)
1064745799692595351, beachloop, 2d20 (1, 17)
1064745773373333505, beachloop, 2d20 (15, 18)
1064745737738530897, beachloop, 2d20 (17, 17)
1064745700816076831, beachloop, 2d20 (10, 6)
1064745312893288478, georgie0, 1d20 (6)
1064744243958136942, bigboy1234, 3d6 (3, 5, 5)
1064744102933045299, bigboy1234, 3d10 (4, 1, 8)
1064743887089958972, bigboy1234, 1d20 (18)
1064743492473061517, bigboy1234, 7d6 (2, 3, 6, 2, 2, 6, 2)
1064742615771267072, bigboy1234, 2d4 (2, 3)
1064742265563660328, beachloop, 5d6 (5, 4, 3, 2, 2)|1d8 (3)|1d8 (7)
1064742171414110348, beachloop, 2d20 (3, 19)
1064741800432128072, georgie0, 1d20 (7)
1064741709671579730, georgie0, 1d20 (16)
1064740818432295012, georgie0, 2d20 (14, 3)
1064740739461959830, backslashes, 1d20 (14)
1064740733799628870, bigboy1234, 1d20 (18)
1064740723771068568, beachloop, 1d20 (20)
1064738243515531324, bigboy1234, 3d10 (3, 3, 10)
1064737437655515266, augustry7, 1d8 (5)|2d6 (5, 1)
1064737430810402906, augustry7, 1d8 (6)|2d6 (3, 4)
1064737358794207364, augustry7, 2d20 (1, 16)
1064737353308045362, augustry7, 2d20 (7, 15)
1064737347960328192, augustry7, 2d20 (2, 3)
1064737176950145074, beachloop, 1d20 (13)
1064736846891986964, beachloop, 2d8 (1, 3)
1064736800612028487, beachloop, 4d20 (11, 3, 10, 11)
1064736739685576774, beachloop, 1d8 (7)
1064736689022570526, beachloop, 4d20 (6, 6, 4, 19)
1064736173014122668, bigboy1234, 3d10 (5, 6, 10)
1064735457885302794, bigboy1234, 1d20 (15)
1064735271238774794, bigboy1234, 3d10 (1, 3, 2)
1064734688188567632, beachloop, 2d6 (5, 1)
1064734649840062525, beachloop, 2d20 (15, 13)
1064734327184834560, beachloop, 5d6 (3, 6, 4, 1, 4)|1d8 (2)
1064734247535001601, beachloop, 2d20 (15, 4)
1064733659556495382, bigboy1234, 1d20 (3)
1064733648462544927, beachloop, 1d20 (9)
1064732274760880148, augustry7, 1d8 (1)|2d6 (6, 2)
1064732223800082572, augustry7, 2d20 (18, 6)
1064732088349245450, augustry7, 1d8 (3)|2d6 (4, 5)
1064732023597572146, augustry7, 1d20 (13)
1064731911320256512, augustry7, 1d20 (1)
1064731850922270750, augustry7, 1d8 (4)|2d6 (4, 2)
1064731790083899463, augustry7, 1d20 (14)
1064730791071977562, beachloop, 3d8 (4, 8, 4)
1064730611115368508, beachloop, 4d20 (17, 19, 4, 17)
1064729675961749617, backslashes, 1d20 (16)
1064729461641195560, georgie0, 1d20 (1)
1064729450564034651, backslashes, 2d20 (1, 13)
1064729416573395024, augustry7, 1d20 (15)
1064729409883488347, bigboy1234, 1d20 (7)
1062231975047467029, backslashes, 1d20 (17)
1062231494258606140, bigboy1234, 1d20 (8)|1d4 (2)
1062231022571364393, backslashes, 1d20 (1)
1062229987928834100, backslashes, 1d20 (18)
1062229521157328908, beachloop, 1d20 (17)|1d4 (4)
1062228905290907698, quinjara, 4d4 (2, 2, 3, 1)
1062228823237722222, bigboy1234, 4d4 (4, 1, 1, 4)
1062225032622915616, bigboy1234, 2d20 (14, 15)|1d4 (2)
1062224103240642610, augustry7, 1d20 (18)
1062223823111458926, quinjara, 1d20 (2)
1062223755394424902, bigboy1234, 1d20 (10)
1062223618051932292, beachloop, 1d20 (7)
1062221227198005359, bigboy1234, 2d20 (5, 17)|1d4 (4)
1062220948297748594, augustry7, 1d20 (3)
1062220198498807821, augustry7, 1d20 (3)
1062219964553113680, bigboy1234, 2d20 (18, 4)
1062219711028404334, backslashes, 1d20 (11)
1062218763191201942, quinjara, 1d20 (8)
1062218665916911677, quinjara, 1d20 (8)
1062217153534759004, quinjara, 1d20 (20)
1062216939381993542, backslashes, 2d20 (2, 15)
1062216859304345630, augustry7, 1d20 (12)
1062216762415906836, georgie0, 1d20 (9)
1062216736004378684, bigboy1234, 1d20 (10)
1062216672448106646, beachloop, 1d20 (12)
1062216166233358436, bigboy1234, 1d20 (10)
